채용사이트명,채용사이트_공고id,직무_대분류,직무_소분류,경력사항,회사명,근무지역(회사주소),회사로고이미지,회사복지,공고제목,공고본문_타입,공고본문_raw,공고출처url,모집시작일,모집마감일,공고게시일
링커리어,214513,IT/인터넷,제안•컨설팅 [SEP] 웹기획/PM/웹마케팅 [SEP] IT/인터넷 [SEP] PM [SEP] UI기획 [SEP] 개발 매니저 [SEP] 로그분석 [SEP] 모바일기획 [SEP] 사용자평가 [SEP] 쇼핑몰기획 [SEP] 스토리보드 [SEP] 웹서비스기획 [SEP] 컨텐츠기획 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임,NEW,구글코리아,서울 강남구 테헤란로 152,https://media-cdn.linkareer.com/activity_manager/logos/476235,{'is_remote_work': False},"[구글코리아] Associate Technical Account Manager, Google Cloud (장애인 채용) 채용",hybrid,"[구글코리아] Associate Technical Account Manager, Google Cloud (장애인 채용) 채용
업무내용
- Google Cloud를 사용하여 까다로운 고객 요구사항에 대한 창의적인 솔루션을 구축할 수 있도록 지원
- Product Management and Engineering을 포함한 내부 교차 기능 팀에 고객 피드백을 제공하여 제품 기능 제공을 개선
- 고객 및 다른 Google 직원과 협력하여 Google Cloud의 성공적인 도입을 관리하고 추진
- 전체 혁신 라이프사이클을 통해 고객을 안내하고, 전략적 로드맵을 구축하며, 주요 마일스톤의 달성을 추진
- 문제 해결 및 기술 문제 해결을 통해 고객의 운영 문제를 해결하는 동시에 내부 팀과 협력하여 문제 해결을 추진
- 고객이 제품 관련 질문에 대한 답변을 얻을 수 있도록 지원",https://www.google.com/about/careers/applications/jobs/results/125888183219954374-associate-technical-account-manager-google-cloud-greach-program-for-people-with-disabilities,20241216,20250316,20241216
링커리어,214511,IT/인터넷,"ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] IT/인터넷 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어 [SEP] CIO [SEP] 네트워크관리 [SEP] 네트워크엔지니어 [SEP] 보안 엔지니어 [SEP] 보안컨설팅 [SEP] 서버 개발자 [SEP] 시스템, 네트워크 관리자 [SEP] 시스템•네트워크 컨설팅 [SEP] 시스템운영 [SEP] 시스템프로그래머 [SEP] 정보보안",NEW,구글코리아,서울 강남구 테헤란로 152,https://media-cdn.linkareer.com/activity_manager/logos/476228,{'is_remote_work': False},[구글코리아] Data Center Technician 채용,hybrid,"[구글코리아] Data Center Technician 채용
업무
- Seoul cloud region의 배포, 유지 관리 및 지원에 대한 노력/프로젝트를 주도
- 복잡한 문제 해결을 주도하고 중요하거나 에스컬레이션된 기술 문제를 해결
- 새로운 서버 하드웨어 구성 요소 및 디자인을 테스트하고 문제를 해결
- 서버에서 Linux OS 관련 문제를 구성하고 해결
- 필요에 따라 당직 교대 근무 지원을 제공",https://www.google.com/about/careers/applications/jobs/results/81734277867152070-data-center-technician,20241216,20250316,20241216
링커리어,214487,IT/인터넷,DBA/데이터베이스 [SEP] ERP/시스템개발/설계 [SEP] IT/인터넷 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어,INTERN,안랩,경기 성남시 분당구 판교역로 220,https://media-cdn.linkareer.com/activity_manager/logos/476162,{'is_remote_work': False},[안랩] 2025 상반기 현장실습인턴 추가 모집 (인공지능),hybrid,,https://ahnlab.recruiter.co.kr/career/jobs/38496,20241213,20250313,20241216
링커리어,214419,IT/인터넷,DBA/데이터베이스 [SEP] IT/인터넷 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자,NEW,주식회사 레브잇,서울 관악구 남부순환로 1836,https://media-cdn.linkareer.com/activity_manager/logos/475851,{'is_remote_work': False},Data Analyst,hybrid,"레브잇은 ""올웨이즈""라는 모바일 커머스를 운영하고 있습니다.
올웨이즈는 Discovery형 커머스로, 게임, 소셜 등의 다양한 서비스들을 커머스에 녹여내고 있으며,
2021년 9월 앱 정식 런칭 이후 빠르게 성장하여, 2024년 1월 기준 MAU 340만, DAU 160만, 월 거래액 640억을 달성했습니다.
[합류하게 될 팀]
• 데이터 분석을 바탕으로 그로스에 기반이 되는 부분을 개선하여 일일 활성 유저(DAU, Daily Active Users)의 성장 기반을 만듭니다.
• 데이터 분석을 바탕으로 커머스에 기반이 되는 부분을 개선하여 거래액(GMV)의 성장 기반을 만듭니다.
• 국내에서 가장 저렴한 상품을 판매하며, 가장 즐겁고 오래 체류할 수 있는 플랫폼을 목표로 합니다.
[Core Value]
1. Levit - wide Impact
• 레브잇 전사적 관점에서 고객에게 더 큰 임팩트를 제공할 수 있는 결정과 실행을 한다.
• 실제 성과로 임팩트를 증명하고 탁월함을 인정받는다.
2. Speed with Impact
• 과감한 우선순위에 따라 선택과 집중을 한다.
• 바꿀 수 있는 일을 바로 실행하고, 바꿀 수 없는 일은 수정할 수 있도록 만든다.
• 빠르게 실행하고 점검하고 개선하는 사이클을 만든다.
• 더 빠르게 효율을 낼 수 있는 역량을 끊임없이 배우고 개발한다.
• 속도에만 집중하여 임팩트를 해치지 않는다.
주요업무
• 올웨이즈 앱 내에 있는 서비스(올팜, 출석체크, 올워크 등) 내 고객 행동 전반에 대한 분석, insight를 공유하고 전략을 제안합니다.
• 커머스 데이터(구매 전환, CTR, CVR, churn 등)를 분석하여 유저들에게 보다 좋은 커머스 경험을 제공할 수 있는 방법을 제안합니다.
• 광고 데이터를 통한 매출 및 유저경험을 분석하고 이를 통한 action item 을 도출해냅니다.
• 다방면의 지표를 통해 팀과 목표를 align 하고 데이터 기반의 의사결정을 리드합니다.
자격요건
• SQL을 활용해 필요한 데이터를 추출/분석한 경험이 필요합니다.
• 모바일 서비스 데이터 분석 방법(Customer Liftime Value, Retention, Cohort Analysis 등)에 대한 높은 수준의 이해도가 필요합니다.
• 커머스 비즈니스, 매출 전환, 고객 행동, 비용 등 다양한 데이터 도메인 분석 경험이 필요합니다.
• Tableu, superset, looker 등 시각화 도구를 이용해 분석 결과를 공유하신 경험이 필요합니다.
[사용중인 기술]
• Python
• Interactive Query Service
- Athena
• Data Visualisation
- Kibana
- Redash
• 분석툴
- Jupyter Notebook ﻿
- DBeaver
우대사항
• 가설 설정, A/B 테스트 설계 및 결과 분석, 도출된 business insight 를 통한 적극적인 전략 제안을 해주실 분을 선호합니다.
• Raw 데이터로부터 전처리를 통해 분석에 필요한 feature 들을 직접 가공하신 경험이 있으시면 좋습니다.
• 분석과 비즈니스에 필요한 데이터를 적극적으로 정의/제안하고 논리적인 해석을 하실 수 있는 분을 찾습니다.
혜택 및 복지
[최고 수준의 보상]
• 업계 최고의 보상 제공
• 반기(연 2회) 연봉 협상
[자율과 신뢰]
• 자율 출퇴근 제도 운영
• 무제한 휴가 제도 운영
• 개인 법인카드 제공 (식대 및 야근 교통비 지원)
[건강 및 생활 지원]
• 50만원 상당의 건강검진 지원
• 심리 상담 서비스 제공
• 체력단련비 지원
• 매월 올웨이즈 쇼핑 지원금 지급
• 명절 선물 지급
[몰입을 위한 환경]
• 최고급 하드웨어 및 소프트웨어 제공
• 리프레시 휴가 및 휴가비 지원
• 업무 몰입에 최적화된 근무 환경 제공
[성장과 학습 지원]
• 도서 구매비 지원
• 구독 서비스 비용 지원
• 직무 교육비 지원
채용 전형
• 서류접수 ＞ 1차 대면 인터뷰(직무 인터뷰) ＞ 2차 대면 인터뷰(컬쳐핏 인터뷰) ＞ 레퍼런스 체크 ＞ 처우 협의 ＞ 최종합격
• 레브잇은 지원자의 역량을 최우선적으로 검토하고 있습니다. 이력서 제출 시 직무와 무관한 개인정보 및 연봉 정보는 삭제 후 지원 부탁드립니다.
• 이력서 및 제출 서류에 허위 사실이 발견되거나 근무 이력 중 징계사항이 확인될 경우, 채용이 취소될 수 있습니다.
• 레브잇 내규에 따라 채용 금지자 또는 결격사유 해당자는 채용이 취소될 수 있습니다.",https://team.alwayz.co/o/136304,20241213,20250313,20241213
링커리어,214409,IT/인터넷,IT/인터넷 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임,NEW,쎄믹스,경기 성남시 분당구 대왕판교로 670,https://media-cdn.linkareer.com/activity_manager/logos/475834,{'is_remote_work': False},[쎄믹스] 반도체 장비 H/W 및 전장 설계자 (판교연구소) (~25/06/29),hybrid,"[쎄믹스] 반도체 장비 H/W 및 전장 설계자 (판교연구소) (~25/06/29)
[모집기간]
12월 13일 - 25년 6월 29일
​
[모집직무]
반도체 장비 H/W 및 전장 설계자
[자격요건]
* 신입
- 전기 / 전자 / 반도체 공학 (또는 유사학과)
- OPIC IM2급 (점) 이상/TOEIC Speaking IM3 이상
- 해외 출장에 결격사유가 없는 자
* 경력
- 위 신입 요건 충족
- Motion & IO 제어 / PLC 제어 / AutoCAD 설계
- BOM 관리 경험
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://semics.recruiter.co.kr/career/jobs/37109,20241212,20250629,20241213
링커리어,214408,IT/인터넷,IT/인터넷 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임,NEW [SEP] EXPERIENCED,쎄믹스,경기 광주시 곤지암읍 경충대로 732-37,https://media-cdn.linkareer.com/activity_manager/logos/475830,{'is_remote_work': False},[쎄믹스] Technical Customer Service 채용 (~25/06/29),hybrid,"[쎄믹스] Technical Customer Service 채용 (~25/06/29)
[모집기간]
12월 13일 - 25년 6월 29일
[모집직무]
Technical Customer Service
[자격요건]
- 신입 : 전자공학 또는 반도체 공학을 전공하고 반도체 및 회로에 대한 이해도가 높은 분
- 경력; 테스터 영업 경력 1년 이상 유경험자로 반도체에 대한 이해도가 높은 분
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://www.catch.co.kr/controls/recruitLink/472518?gubun=1,20241212,20250629,20241213
링커리어,214351,IT/인터넷,"응용프로그램개발 [SEP] IT/인터넷 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자",NEW,엔미디어플랫폼,서울 송파구 법원로 114,https://media-cdn.linkareer.com/activity_manager/logos/475681,{'is_remote_work': False},[엔미디어플랫폼] window application 개발 엔지니어 채용,hybrid,"[엔미디어플랫폼] window application 개발 엔지니어 채용
* 담당업무
- pc방 관리 솔루션 신규 기능 개발
- pc방 관리 솔루션 유지보수
- pc방 관련 신규 서비스 개발
* 자격요건
- 필수 스킬 : C++, socket, RDBMS, MFC
- 신입 및 관련 경력 보유자",https://career.nexon.com/user/recruit/member/postDetail?joinCorp=MD&reNo=20240004&currentPage=0,20241213,20250313,20241213
링커리어,214218,IT/인터넷,"프론트엔드 개발자 [SEP] 응용프로그램개발 [SEP] 웹개발 [SEP] IT/인터넷 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자",NEW,베어로보틱스코리아,서울 성동구 성수일로 10,https://media-cdn.linkareer.com/activity_manager/logos/475231,{'is_remote_work': False},"[베어로보틱스코리아] Senior Software Engineer, App UI 채용",hybrid,"[베어로보틱스코리아] Senior Software Engineer, App UI 채용
[Main Responsibilities]
- Bear Robotics의 사용자 대면 앱/서비스의 UI/UX를 담당하는 Application 팀에 소속
- 랩탑, 모바일, 로봇 터치스크린 등 다양한 환경에서 동작하는 프론트엔드 웹/앱 설계 및 구현
- 사내 UI 컴포넌트 라이브러리 개발
- Daily work: 코드 작성, 디자인 문서 작성, 코드 리뷰, 디자인 문서 리뷰, PM과 디자이너와 논의하여 요구사항을 분석하고 기술적인 관점에서 기능의 구현가능성을 제시하고 협의
- Techstack: React, vite, gRPC, Next.js, MUI, Typescript, d3.js",https://bear-robotics.breezy.hr/p/6212a4a67b47-senior-software-engineer-app-ui,20241212,20250312,20241213
링커리어,214202,IT/인터넷,"네트워크/서버/보안 [SEP] IT/인터넷 [SEP] CIO [SEP] 네트워크관리 [SEP] 네트워크엔지니어 [SEP] 보안 엔지니어 [SEP] 보안컨설팅 [SEP] 서버 개발자 [SEP] 시스템, 네트워크 관리자 [SEP] 시스템•네트워크 컨설팅 [SEP] 시스템운영 [SEP] 시스템프로그래머 [SEP] 정보보안",INTERN,버킷플레이스(오늘의집),서울 서초구 서초대로74길 4,https://media-cdn.linkareer.com/activity_manager/logos/475150,{'is_remote_work': False},[버킷플레이스(오늘의집)] 개인정보보호 및 보안 담당자 (인턴),hybrid,"[버킷플레이스(오늘의집)] 개인정보보호 및 보안 담당자 (인턴)
[담당업무]
보안 카드뉴스 및 캠페인 지원업무
ISMS-P 인증심사를 위한 자산관리 및 문서 작업 등의 지원 업무
개인정보 위수탁 보안 점검 지원 및 위수탁 현황 관리
정기적인 보안 Compliance 점검 지원
보안솔루션의 기본적인 운영 (DLP, 백신, DB 접근제어 등)
[접수기간]
12월 12일 ~ 채용시 마감
[채용공고]",https://bucketplace.career.greetinghr.com/o/138812,20241212,20250312,20241212
링커리어,213800,IT/인터넷,DBA/데이터베이스 [SEP] ERP/시스템개발/설계 [SEP] IT/인터넷 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어,INTERN,LG경영개발원,서울 영등포구 여의대로 128,https://media-cdn.linkareer.com/activity_manager/logos/473729,{'is_remote_work': False},[LG경영개발원] [LG AI연구원] Research Scientist/Engineer (Data Intelligence) 채용,hybrid,"[LG경영개발원] [LG AI연구원] Research Scientist/Engineer (Data Intelligence) 채용
[업무내용]
-이상감지, 예측, 시계열 예측, 최적화, 강화학습, 시퀀스 데이터 생성을 위한 Deep Learning 알고리즘 연구/개발
-SOTA Deep Learning 알고리즘 연구를 통한 생산성 향상, 제품/서비스 개선, 업무/R&D 효율 개선, 제조 프로세스 혁신, 음악 작곡, 추천 등 AI 기술 응용
-연구주제: Anomaly/Novelty/OOD Detection, Tabular Data Prediction, Time-Series Forecasting, Generative Models, Representation Learning, Deep Reinforcement Learning, Explainable AI, Causal AI 등
-주요 응용 분야: Predictive Maintenance, Property Prediction, Demand/Sales Forecasting, Price Forecasting, Usage Forecasting, SCM Optimization, Planning Optimization, Operations Optimization, Recommendation, Intelligent Decision Making, Music Composition 등
[지원자격]
- Deep Learning 관련 분야 석사 학위 또는 관련 업무 3년 이상 수행
- Deep Learning/Machine Learning 알고리즘 연구/개발 경험
- PyTorch, Keras, Tensorflow 등 Deep Learning Framework 활용 능력
- Python, Java 등 프로그래밍 언어 경험",https://www.lgresearch.ai/careers/view?seq=156&page=2,20241211,20250311,20241211
링커리어,213795,IT/인터넷,DBA/데이터베이스 [SEP] IT/인터넷 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자,INTERN,LG경영개발원,서울 영등포구 여의대로 128,https://media-cdn.linkareer.com/activity_manager/logos/473721,{'is_remote_work': False},[LG경영개발원] [LG AI연구원] AI Data Enginner Internship 채용,hybrid,"[LG경영개발원] [LG AI연구원] AI Data Enginner Internship 채용
[업무내용]
- AI 서비스 개발을 위한 데이터 수집을 위한 크롤러 개발 (Beautifulsoup, Selenium, 등)
- 수집 데이터의 저장 (AWS S3, RDS, MongoDB 등)
- 수집 데이터의 변환/추출 (AWS Redshift, Snowflake 등)
- 크롤링, API 데이터 수집 코드의 라이브러리화 작업",https://www.lgresearch.ai/careers/view?seq=187,20241211,20250311,20241211
링커리어,213751,IT/인터넷,정보보안 [SEP] 네트워크/서버/보안 [SEP] IT/인터넷,EXPERIENCED,LG경영개발원,서울 영등포구 여의대로 128,https://media-cdn.linkareer.com/activity_manager/logos/473575,{'is_remote_work': False},[LG경영개발원] [LG AI연구원] 정보 보안 심의 및 감사 채용,hybrid,"[LG경영개발원] [LG AI연구원] 정보 보안 심의 및 감사 채용
수행 업무
- 신규 Project에 보안성 심의 및 개인정보 영향평가
- 정보유출 모니터링 운영 및 퇴직자 보안관리
- 국내외 보안인증 획득 및 유지
지원자격
- 보안성 심의 및 개인정보 경력 5년 이상
- 신규 Project에 대한 보안성 심의를 수행하신 분
- 개인정보 법률에 대한 지식으로 해당업무를 수행하신 분
- 다양한 정보보안 업무에 대한 경험이 있으신 분",https://www.lgresearch.ai/careers/view?seq=213,20241210,20250310,20241211
링커리어,213720,IT/인터넷,PM [SEP] 웹기획/PM/웹마케팅 [SEP] IT/인터넷,NEW,페이히어,서울 강남구 강남대로 374,https://media-cdn.linkareer.com/activity_manager/logos/473471,{'is_remote_work': False},[페이히어] 프로덕트 매니저 (경력무관),hybrid,"[페이히어] 프로덕트 매니저 (경력무관)
[담당업무]
데이터를 수집 및 분석하여 사용자에게 필요한 요구사항을 만듭니다.
문제 인식&정의 및 데이터를 기반으로 사용자 관점에서 가설을 설정하고 해결책을 제안합니다.
앱, 웹 서비스를 기획하여 다양한 이해관계자들과 개발, 배포, 유지보수 및 운영을 이끕니다.
OKR을 작성하고 로드맵을 만들어 목표를 달성합니다.
[접수기간]
상시채용
[채용공고]",https://careers.payhere.in/job_posting/vivCk5y7,20241210,20250310,20241210
링커리어,213563,IT/인터넷,"IT/인터넷 [SEP] 마케팅/PR/분석 [SEP] 전시/컨벤션 [SEP] 마케팅/광고/홍보 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 마케팅전략/기획 [SEP] 광고기획 [SEP] 온라인마케팅 [SEP] 시장조사/분석 [SEP] 브랜드매니저 [SEP] 해외마케팅 [SEP] 언론홍보/PR [SEP] 설문/리서치 [SEP] 전시기획 [SEP] 회의/컨벤션/세미나 [SEP] .NET 개발자 [SEP] Node.js 개발자 [SEP] PHP 개발자 [SEP] 루비온레일즈 개발자 [SEP] 웹 개발자 [SEP] 웹프로그래머 [SEP] 자바 개발자 [SEP] 프론트엔드 개발자 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어 [SEP] CIO [SEP] 네트워크관리 [SEP] 네트워크엔지니어 [SEP] 보안 엔지니어 [SEP] 보안컨설팅 [SEP] 서버 개발자 [SEP] 시스템, 네트워크 관리자 [SEP] 시스템•네트워크 컨설팅 [SEP] 시스템운영 [SEP] 시스템프로그래머 [SEP] 정보보안 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] e-러닝운영 [SEP] 게시판관리 [SEP] 사이트운영 [SEP] 쇼핑몰•오픈마켓 [SEP] 카페•블로그관리 [SEP] 컨텐츠운영 [SEP] 컨텐츠제작 [SEP] PM [SEP] UI기획 [SEP] 개발 매니저 [SEP] 로그분석 [SEP] 모바일기획 [SEP] 사용자평가 [SEP] 쇼핑몰기획 [SEP] 스토리보드 [SEP] 웹서비스기획 [SEP] 제안•컨설팅 [SEP] 컨텐츠기획 [SEP] UI•UX 디자인 [SEP] 웹 퍼블리셔 [SEP] 모바일디자인 [SEP] 웹디자인 [SEP] QA, 테스트 엔지니어 [SEP] 검증 [SEP] 기술지원 [SEP] 웹마스터 [SEP] CS•고객지원 [SEP] GM•게임운영 [SEP] QA•베타테스터 [SEP] VR 엔지니어 [SEP] 게임CS [SEP] 게임개발 [SEP] 게임기획 [SEP] 게임디자인 [SEP] 게임마케팅 [SEP] 게임방송 [SEP] 게임시나리오 [SEP] 게임운영 [SEP] 게임음악효과음 [SEP] 그래픽스 엔지니어 [SEP] 서버•네트웍개발 [SEP] 영상,음성 엔지니어 [SEP] 온라인게임 [SEP] 클라이언트개발 [SEP] 테스터",INTERN,LG경영개발원,서울 강서구 마곡중앙10로 30,https://media-cdn.linkareer.com/activity_manager/logos/472987,{'is_remote_work': False},"[LG경영개발원] NLP Research Scientist Internship 모집 (채용 시, 마감)",hybrid,"[LG경영개발원] NLP Research Scientist Internship 모집 (채용 시, 마감)
[모집기간]
12월 10일 - 채용 시, 마감
[모집직무]
NLP 리서치 사이언티스트
[자격요건]
석사 학위 이상
Deep Learning, Machine Learning 알고리즘 연구/개발 경험
Tensorflow, PyTorch, JAX 등 Machine Learning Framework 활용 경험
Python 등 프로그래밍 언어 경험
6개월 근무 가능자 (기간 협의 가능)
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://www.lgresearch.ai/careers/view?seq=161,20241209,20250310,20241210
링커리어,213561,IT/인터넷,"IT/인터넷 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] .NET 개발자 [SEP] Node.js 개발자 [SEP] PHP 개발자 [SEP] 루비온레일즈 개발자 [SEP] 웹 개발자 [SEP] 웹프로그래머 [SEP] 자바 개발자 [SEP] 프론트엔드 개발자 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어 [SEP] CIO [SEP] 네트워크관리 [SEP] 네트워크엔지니어 [SEP] 보안 엔지니어 [SEP] 보안컨설팅 [SEP] 서버 개발자 [SEP] 시스템, 네트워크 관리자 [SEP] 시스템•네트워크 컨설팅 [SEP] 시스템운영 [SEP] 시스템프로그래머 [SEP] 정보보안 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] e-러닝운영 [SEP] 게시판관리 [SEP] 사이트운영 [SEP] 쇼핑몰•오픈마켓 [SEP] 카페•블로그관리 [SEP] 컨텐츠운영 [SEP] 컨텐츠제작 [SEP] PM [SEP] UI기획 [SEP] 개발 매니저 [SEP] 로그분석 [SEP] 모바일기획 [SEP] 사용자평가 [SEP] 쇼핑몰기획 [SEP] 스토리보드 [SEP] 웹서비스기획 [SEP] 제안•컨설팅 [SEP] 컨텐츠기획 [SEP] UI•UX 디자인 [SEP] 웹 퍼블리셔 [SEP] 모바일디자인 [SEP] 웹디자인 [SEP] QA, 테스트 엔지니어 [SEP] 검증 [SEP] 기술지원 [SEP] 웹마스터 [SEP] CS•고객지원 [SEP] GM•게임운영 [SEP] QA•베타테스터 [SEP] VR 엔지니어 [SEP] 게임CS [SEP] 게임개발 [SEP] 게임기획 [SEP] 게임디자인 [SEP] 게임마케팅 [SEP] 게임방송 [SEP] 게임시나리오 [SEP] 게임운영 [SEP] 게임음악효과음 [SEP] 그래픽스 엔지니어 [SEP] 서버•네트웍개발 [SEP] 영상,음성 엔지니어 [SEP] 온라인게임 [SEP] 클라이언트개발 [SEP] 테스터",INTERN,LG경영개발원,서울 강서구 마곡중앙10로 30,https://media-cdn.linkareer.com/activity_manager/logos/472982,{'is_remote_work': False},"[LG경영개발원] NLP Research Engineer Internship 모집 (채용 시, 마감)",hybrid,"[LG경영개발원] NLP Research Engineer Internship 모집 (채용 시, 마감)
[모집기간]
12월 10일 - 채용 시, 마감
[모집직무]
NLP 리서치 엔지니어
[자격요건]
학사/석사/박사 무관
6개월 이상 근무 가능하신 분 (일정은 개별 조율 가능합니다)
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://www.lgresearch.ai/careers/view?seq=143,20241209,20250310,20241210
